Id,ActivityHour,TotalIntensity,AverageIntensity,Hour
4020332650,4/13/2016 1:00:00 AM,0,0,1:00
4020332650,4/13/2016 2:00:00 AM,0,0,2:00
4020332650,4/13/2016 3:00:00 AM,0,0,3:00
4020332650,4/13/2016 4:00:00 AM,0,0,4:00
4020332650,4/13/2016 5:00:00 AM,0,0,5:00
4020332650,4/13/2016 6:00:00 AM,0,0,6:00
4020332650,4/13/2016 7:00:00 AM,0,0,7:00
4020332650,4/13/2016 8:00:00 AM,0,0,8:00
4020332650,4/13/2016 9:00:00 AM,0,0,9:00
4020332650,4/13/2016 10:00:00 AM,0,0,10:00
4020332650,4/13/2016 11:00:00 AM,0,0,11:00
4020332650,4/13/2016 12:00:00 PM,0,0,12:00
4020332650,4/13/2016 1:00:00 PM,0,0,13:00
4020332650,4/13/2016 2:00:00 PM,0,0,14:00
4020332650,4/13/2016 3:00:00 PM,0,0,15:00
4020332650,4/13/2016 4:00:00 PM,0,0,16:00
4020332650,4/13/2016 5:00:00 PM,0,0,17:00
4020332650,4/13/2016 6:00:00 PM,0,0,18:00
4020332650,4/13/2016 7:00:00 PM,0,0,19:00
4020332650,4/13/2016 8:00:00 PM,0,0,20:00
4020332650,4/13/2016 9:00:00 PM,0,0,21:00
4020332650,4/13/2016 10:00:00 PM,0,0,22:00
4020332650,4/13/2016 11:00:00 PM,0,0,23:00
4020332650,4/14/2016 12:00:00 AM,0,0,0:00
4020332650,4/14/2016 1:00:00 AM,0,0,1:00
4020332650,4/14/2016 2:00:00 AM,0,0,2:00
4020332650,4/14/2016 3:00:00 AM,0,0,3:00
4020332650,4/14/2016 4:00:00 AM,0,0,4:00
4020332650,4/14/2016 5:00:00 AM,0,0,5:00
4020332650,4/14/2016 6:00:00 AM,0,0,6:00
4020332650,4/14/2016 7:00:00 AM,0,0,7:00
4020332650,4/14/2016 8:00:00 AM,0,0,8:00
4020332650,4/14/2016 9:00:00 AM,1,0.016667,9:00
4020332650,4/14/2016 10:00:00 AM,0,0,10:00
4020332650,4/14/2016 11:00:00 AM,0,0,11:00
4020332650,4/14/2016 12:00:00 PM,0,0,12:00
4020332650,4/14/2016 1:00:00 PM,0,0,13:00
4020332650,4/14/2016 2:00:00 PM,1,0.016667,14:00
4020332650,4/14/2016 3:00:00 PM,0,0,15:00
4020332650,4/14/2016 4:00:00 PM,0,0,16:00
4020332650,4/14/2016 5:00:00 PM,0,0,17:00
4020332650,4/14/2016 6:00:00 PM,0,0,18:00
4020332650,4/14/2016 7:00:00 PM,0,0,19:00
4020332650,4/14/2016 8:00:00 PM,0,0,20:00
4020332650,4/14/2016 9:00:00 PM,1,0.016667,21:00
4020332650,4/14/2016 10:00:00 PM,0,0,22:00
4020332650,4/14/2016 11:00:00 PM,0,0,23:00
4020332650,4/15/2016 12:00:00 AM,0,0,0:00
4020332650,4/15/2016 1:00:00 AM,0,0,1:00
4020332650,4/15/2016 2:00:00 AM,0,0,2:00
4020332650,4/15/2016 3:00:00 AM,0,0,3:00
4020332650,4/15/2016 4:00:00 AM,0,0,4:00
4020332650,4/15/2016 5:00:00 AM,0,0,5:00
4020332650,4/15/2016 6:00:00 AM,0,0,6:00
4020332650,4/15/2016 7:00:00 AM,0,0,7:00
4020332650,4/15/2016 8:00:00 AM,2,0.033333,8:00
4020332650,4/15/2016 9:00:00 AM,42,0.7,9:00
4020332650,4/15/2016 10:00:00 AM,9,0.15,10:00
4020332650,4/15/2016 11:00:00 AM,1,0.016667,11:00
4020332650,4/15/2016 12:00:00 PM,0,0,12:00
4020332650,4/15/2016 1:00:00 PM,0,0,13:00
4020332650,4/15/2016 2:00:00 PM,0,0,14:00
4020332650,4/15/2016 3:00:00 PM,0,0,15:00
4020332650,4/15/2016 4:00:00 PM,0,0,16:00
4020332650,4/15/2016 5:00:00 PM,4,0.066667,17:00
4020332650,4/15/2016 6:00:00 PM,14,0.233333,18:00
4020332650,4/15/2016 7:00:00 PM,21,0.35,19:00
4020332650,4/15/2016 8:00:00 PM,11,0.183333,20:00
4020332650,4/15/2016 9:00:00 PM,67,1.116667,21:00
4020332650,4/15/2016 10:00:00 PM,31,0.516667,22:00
4020332650,4/15/2016 11:00:00 PM,29,0.483333,23:00
4020332650,4/16/2016 12:00:00 AM,5,0.083333,0:00
4020332650,4/16/2016 1:00:00 AM,97,1.616667,1:00
4020332650,4/16/2016 2:00:00 AM,118,1.966667,2:00
4020332650,4/16/2016 3:00:00 AM,6,0.1,3:00
4020332650,4/16/2016 4:00:00 AM,0,0,4:00
4020332650,4/16/2016 5:00:00 AM,0,0,5:00
4020332650,4/16/2016 6:00:00 AM,0,0,6:00
4020332650,4/16/2016 7:00:00 AM,55,0.916667,7:00
4020332650,4/16/2016 8:00:00 AM,1,0.016667,8:00
4020332650,4/16/2016 9:00:00 AM,10,0.166667,9:00
4020332650,4/16/2016 10:00:00 AM,0,0,10:00
4020332650,4/16/2016 11:00:00 AM,0,0,11:00
4020332650,4/16/2016 12:00:00 PM,0,0,12:00
4020332650,4/16/2016 1:00:00 PM,0,0,13:00
4020332650,4/16/2016 2:00:00 PM,0,0,14:00
4020332650,4/16/2016 3:00:00 PM,0,0,15:00
4020332650,4/16/2016 4:00:00 PM,0,0,16:00
4020332650,4/16/2016 5:00:00 PM,0,0,17:00
4020332650,4/16/2016 6:00:00 PM,0,0,18:00
4020332650,4/16/2016 7:00:00 PM,0,0,19:00
4020332650,4/16/2016 8:00:00 PM,0,0,20:00
4020332650,4/16/2016 9:00:00 PM,0,0,21:00
4020332650,4/16/2016 10:00:00 PM,0,0,22:00
4020332650,4/16/2016 11:00:00 PM,0,0,23:00
4020332650,4/17/2016 12:00:00 AM,0,0,0:00
4020332650,4/17/2016 1:00:00 AM,0,0,1:00
4020332650,4/17/2016 2:00:00 AM,0,0,2:00
4020332650,4/17/2016 3:00:00 AM,0,0,3:00
4020332650,4/17/2016 4:00:00 AM,0,0,4:00
4020332650,4/17/2016 5:00:00 AM,0,0,5:00
4020332650,4/17/2016 6:00:00 AM,0,0,6:00
4020332650,4/17/2016 7:00:00 AM,0,0,7:00
4020332650,4/17/2016 8:00:00 AM,0,0,8:00
4020332650,4/17/2016 9:00:00 AM,0,0,9:00
4020332650,4/17/2016 10:00:00 AM,0,0,10:00
4020332650,4/17/2016 11:00:00 AM,0,0,11:00
4020332650,4/17/2016 12:00:00 PM,0,0,12:00
4020332650,4/17/2016 1:00:00 PM,0,0,13:00
4020332650,4/17/2016 2:00:00 PM,0,0,14:00
4020332650,4/17/2016 3:00:00 PM,0,0,15:00
4020332650,4/17/2016 4:00:00 PM,0,0,16:00
4020332650,4/17/2016 5:00:00 PM,0,0,17:00
4020332650,4/17/2016 6:00:00 PM,0,0,18:00
4020332650,4/17/2016 7:00:00 PM,0,0,19:00
4020332650,4/17/2016 8:00:00 PM,2,0.033333,20:00
4020332650,4/17/2016 9:00:00 PM,0,0,21:00
4020332650,4/17/2016 10:00:00 PM,0,0,22:00
4020332650,4/17/2016 11:00:00 PM,0,0,23:00
4020332650,4/18/2016 12:00:00 AM,0,0,0:00
4020332650,4/18/2016 1:00:00 AM,0,0,1:00
4020332650,4/18/2016 2:00:00 AM,0,0,2:00
4020332650,4/18/2016 3:00:00 AM,0,0,3:00
4020332650,4/18/2016 4:00:00 AM,0,0,4:00
4020332650,4/18/2016 5:00:00 AM,0,0,5:00
4020332650,4/18/2016 6:00:00 AM,0,0,6:00
4020332650,4/18/2016 7:00:00 AM,0,0,7:00
4020332650,4/18/2016 8:00:00 AM,2,0.033333,8:00
4020332650,4/18/2016 9:00:00 AM,0,0,9:00
4020332650,4/18/2016 10:00:00 AM,0,0,10:00
4020332650,4/18/2016 11:00:00 AM,0,0,11:00
4020332650,4/18/2016 12:00:00 PM,0,0,12:00
4020332650,4/18/2016 1:00:00 PM,0,0,13:00
4020332650,4/18/2016 2:00:00 PM,0,0,14:00
4020332650,4/18/2016 3:00:00 PM,0,0,15:00
4020332650,4/18/2016 4:00:00 PM,0,0,16:00
4020332650,4/18/2016 5:00:00 PM,0,0,17:00
4020332650,4/18/2016 6:00:00 PM,0,0,18:00
4020332650,4/18/2016 7:00:00 PM,0,0,19:00
4020332650,4/18/2016 8:00:00 PM,0,0,20:00
4020332650,4/18/2016 9:00:00 PM,0,0,21:00
4020332650,4/18/2016 10:00:00 PM,0,0,22:00
4020332650,4/18/2016 11:00:00 PM,0,0,23:00
4020332650,4/19/2016 12:00:00 AM,0,0,0:00
4020332650,4/19/2016 1:00:00 AM,0,0,1:00
4020332650,4/19/2016 2:00:00 AM,0,0,2:00
4020332650,4/19/2016 3:00:00 AM,0,0,3:00
4020332650,4/19/2016 4:00:00 AM,0,0,4:00
4020332650,4/19/2016 5:00:00 AM,0,0,5:00
4020332650,4/19/2016 6:00:00 AM,0,0,6:00
4020332650,4/19/2016 7:00:00 AM,0,0,7:00
4020332650,4/19/2016 8:00:00 AM,0,0,8:00
4020332650,4/19/2016 9:00:00 AM,0,0,9:00
4020332650,4/19/2016 10:00:00 AM,0,0,10:00
4020332650,4/19/2016 11:00:00 AM,0,0,11:00
4020332650,4/19/2016 12:00:00 PM,0,0,12:00
4020332650,4/19/2016 1:00:00 PM,0,0,13:00
4020332650,4/19/2016 2:00:00 PM,0,0,14:00
4020332650,4/19/2016 3:00:00 PM,0,0,15:00
4020332650,4/19/2016 4:00:00 PM,0,0,16:00
4020332650,4/19/2016 5:00:00 PM,0,0,17:00
4020332650,4/19/2016 6:00:00 PM,0,0,18:00
4020332650,4/19/2016 7:00:00 PM,0,0,19:00
4020332650,4/19/2016 8:00:00 PM,0,0,20:00
4020332650,4/19/2016 9:00:00 PM,0,0,21:00
4020332650,4/19/2016 10:00:00 PM,0,0,22:00
4020332650,4/19/2016 11:00:00 PM,0,0,23:00
4020332650,4/20/2016 12:00:00 AM,0,0,0:00
4020332650,4/20/2016 1:00:00 AM,0,0,1:00
4020332650,4/20/2016 2:00:00 AM,0,0,2:00
4020332650,4/20/2016 3:00:00 AM,0,0,3:00
4020332650,4/20/2016 4:00:00 AM,0,0,4:00
4020332650,4/20/2016 5:00:00 AM,0,0,5:00
4020332650,4/20/2016 6:00:00 AM,0,0,6:00
4020332650,4/20/2016 7:00:00 AM,0,0,7:00
4020332650,4/20/2016 8:00:00 AM,0,0,8:00
4020332650,4/20/2016 9:00:00 AM,0,0,9:00
4020332650,4/20/2016 10:00:00 AM,0,0,10:00
4020332650,4/20/2016 11:00:00 AM,0,0,11:00
4020332650,4/20/2016 12:00:00 PM,0,0,12:00
4020332650,4/20/2016 1:00:00 PM,0,0,13:00
4020332650,4/20/2016 2:00:00 PM,0,0,14:00
4020332650,4/20/2016 3:00:00 PM,0,0,15:00
4020332650,4/20/2016 4:00:00 PM,0,0,16:00
4020332650,4/20/2016 5:00:00 PM,0,0,17:00
4020332650,4/20/2016 6:00:00 PM,0,0,18:00
4020332650,4/20/2016 7:00:00 PM,0,0,19:00
4020332650,4/20/2016 8:00:00 PM,0,0,20:00
4020332650,4/20/2016 9:00:00 PM,0,0,21:00
4020332650,4/20/2016 10:00:00 PM,0,0,22:00
4020332650,4/20/2016 11:00:00 PM,0,0,23:00
4020332650,4/21/2016 12:00:00 AM,0,0,0:00
4020332650,4/21/2016 1:00:00 AM,0,0,1:00
4020332650,4/21/2016 2:00:00 AM,0,0,2:00
4020332650,4/21/2016 3:00:00 AM,0,0,3:00
4020332650,4/21/2016 4:00:00 AM,0,0,4:00
4020332650,4/21/2016 5:00:00 AM,0,0,5:00
4020332650,4/21/2016 6:00:00 AM,0,0,6:00
4020332650,4/21/2016 7:00:00 AM,0,0,7:00
4020332650,4/21/2016 8:00:00 AM,0,0,8:00
4020332650,4/21/2016 9:00:00 AM,0,0,9:00
4020332650,4/21/2016 10:00:00 AM,0,0,10:00
4020332650,4/21/2016 11:00:00 AM,0,0,11:00
4020332650,4/21/2016 12:00:00 PM,0,0,12:00
4020332650,4/21/2016 1:00:00 PM,0,0,13:00
4020332650,4/21/2016 2:00:00 PM,0,0,14:00
4020332650,4/21/2016 3:00:00 PM,0,0,15:00
4020332650,4/21/2016 4:00:00 PM,0,0,16:00
4020332650,4/21/2016 5:00:00 PM,0,0,17:00
4020332650,4/21/2016 6:00:00 PM,0,0,18:00
4020332650,4/21/2016 7:00:00 PM,0,0,19:00
4020332650,4/21/2016 8:00:00 PM,0,0,20:00
4020332650,4/21/2016 9:00:00 PM,0,0,21:00
4020332650,4/21/2016 10:00:00 PM,0,0,22:00
4020332650,4/21/2016 11:00:00 PM,0,0,23:00
4020332650,4/22/2016 12:00:00 AM,0,0,0:00
4020332650,4/22/2016 1:00:00 AM,0,0,1:00
4020332650,4/22/2016 2:00:00 AM,0,0,2:00
4020332650,4/22/2016 3:00:00 AM,0,0,3:00
4020332650,4/22/2016 4:00:00 AM,0,0,4:00
4020332650,4/22/2016 5:00:00 AM,0,0,5:00
4020332650,4/22/2016 6:00:00 AM,0,0,6:00
4020332650,4/22/2016 7:00:00 AM,0,0,7:00
4020332650,4/22/2016 8:00:00 AM,0,0,8:00
4020332650,4/22/2016 9:00:00 AM,0,0,9:00
4020332650,4/22/2016 10:00:00 AM,0,0,10:00
4020332650,4/22/2016 11:00:00 AM,0,0,11:00
4020332650,4/22/2016 12:00:00 PM,0,0,12:00
4020332650,4/22/2016 1:00:00 PM,0,0,13:00
4020332650,4/22/2016 2:00:00 PM,0,0,14:00
4020332650,4/22/2016 3:00:00 PM,0,0,15:00
4020332650,4/22/2016 4:00:00 PM,0,0,16:00
4020332650,4/22/2016 5:00:00 PM,0,0,17:00
4020332650,4/22/2016 6:00:00 PM,0,0,18:00
4020332650,4/22/2016 7:00:00 PM,0,0,19:00
4020332650,4/22/2016 8:00:00 PM,0,0,20:00
4020332650,4/22/2016 9:00:00 PM,0,0,21:00
4020332650,4/22/2016 10:00:00 PM,0,0,22:00
4020332650,4/22/2016 11:00:00 PM,0,0,23:00
4020332650,4/23/2016 12:00:00 AM,0,0,0:00
4020332650,4/23/2016 1:00:00 AM,0,0,1:00
4020332650,4/23/2016 2:00:00 AM,0,0,2:00
4020332650,4/23/2016 3:00:00 AM,0,0,3:00
4020332650,4/23/2016 4:00:00 AM,0,0,4:00
4020332650,4/23/2016 5:00:00 AM,0,0,5:00
4020332650,4/23/2016 6:00:00 AM,0,0,6:00
4020332650,4/23/2016 7:00:00 AM,0,0,7:00
4020332650,4/23/2016 8:00:00 AM,0,0,8:00
4020332650,4/23/2016 9:00:00 AM,0,0,9:00
4020332650,4/23/2016 10:00:00 AM,0,0,10:00
4020332650,4/23/2016 11:00:00 AM,0,0,11:00
4020332650,4/23/2016 12:00:00 PM,0,0,12:00
4020332650,4/23/2016 1:00:00 PM,0,0,13:00
4020332650,4/23/2016 2:00:00 PM,0,0,14:00
4020332650,4/23/2016 3:00:00 PM,0,0,15:00
4020332650,4/23/2016 4:00:00 PM,0,0,16:00
4020332650,4/23/2016 5:00:00 PM,0,0,17:00
4020332650,4/23/2016 6:00:00 PM,0,0,18:00
4020332650,4/23/2016 7:00:00 PM,0,0,19:00
4020332650,4/23/2016 8:00:00 PM,0,0,20:00
4020332650,4/23/2016 9:00:00 PM,0,0,21:00
4020332650,4/23/2016 10:00:00 PM,0,0,22:00
4020332650,4/23/2016 11:00:00 PM,0,0,23:00
4020332650,4/24/2016 12:00:00 AM,0,0,0:00
4020332650,4/24/2016 1:00:00 AM,0,0,1:00
4020332650,4/24/2016 2:00:00 AM,0,0,2:00
4020332650,4/24/2016 3:00:00 AM,0,0,3:00
4020332650,4/24/2016 4:00:00 AM,0,0,4:00
4020332650,4/24/2016 5:00:00 AM,0,0,5:00
4020332650,4/24/2016 6:00:00 AM,0,0,6:00
4020332650,4/24/2016 7:00:00 AM,0,0,7:00
4020332650,4/24/2016 8:00:00 AM,0,0,8:00
4020332650,4/24/2016 9:00:00 AM,0,0,9:00
4020332650,4/24/2016 10:00:00 AM,0,0,10:00
4020332650,4/24/2016 11:00:00 AM,0,0,11:00
4020332650,4/24/2016 12:00:00 PM,0,0,12:00
4020332650,4/24/2016 1:00:00 PM,0,0,13:00
4020332650,4/24/2016 2:00:00 PM,0,0,14:00
4020332650,4/24/2016 3:00:00 PM,0,0,15:00
4020332650,4/24/2016 4:00:00 PM,0,0,16:00
4020332650,4/24/2016 5:00:00 PM,0,0,17:00
4020332650,4/24/2016 6:00:00 PM,0,0,18:00
4020332650,4/24/2016 7:00:00 PM,0,0,19:00
4020332650,4/24/2016 8:00:00 PM,0,0,20:00
4020332650,4/24/2016 9:00:00 PM,0,0,21:00
4020332650,4/24/2016 10:00:00 PM,0,0,22:00
4020332650,4/24/2016 11:00:00 PM,0,0,23:00
4020332650,4/25/2016 12:00:00 AM,0,0,0:00
4020332650,4/25/2016 1:00:00 AM,0,0,1:00
4020332650,4/25/2016 2:00:00 AM,0,0,2:00
4020332650,4/25/2016 3:00:00 AM,0,0,3:00
4020332650,4/25/2016 4:00:00 AM,0,0,4:00
4020332650,4/25/2016 5:00:00 AM,0,0,5:00
4020332650,4/25/2016 6:00:00 AM,0,0,6:00
4020332650,4/25/2016 7:00:00 AM,0,0,7:00
4020332650,4/25/2016 8:00:00 AM,0,0,8:00
4020332650,4/25/2016 9:00:00 AM,0,0,9:00
4020332650,4/25/2016 10:00:00 AM,0,0,10:00
4020332650,4/25/2016 11:00:00 AM,0,0,11:00
4020332650,4/25/2016 12:00:00 PM,0,0,12:00
4020332650,4/25/2016 1:00:00 PM,0,0,13:00
4020332650,4/25/2016 2:00:00 PM,0,0,14:00
4020332650,4/25/2016 3:00:00 PM,0,0,15:00
4020332650,4/25/2016 4:00:00 PM,0,0,16:00
4020332650,4/25/2016 5:00:00 PM,0,0,17:00
4020332650,4/25/2016 6:00:00 PM,0,0,18:00
4020332650,4/25/2016 7:00:00 PM,0,0,19:00
4020332650,4/25/2016 8:00:00 PM,0,0,20:00
4020332650,4/25/2016 9:00:00 PM,0,0,21:00
4020332650,4/25/2016 10:00:00 PM,0,0,22:00
4020332650,4/25/2016 11:00:00 PM,0,0,23:00
4020332650,4/26/2016 12:00:00 AM,0,0,0:00
4020332650,4/26/2016 1:00:00 AM,0,0,1:00
4020332650,4/26/2016 2:00:00 AM,0,0,2:00
4020332650,4/26/2016 3:00:00 AM,0,0,3:00
4020332650,4/26/2016 4:00:00 AM,0,0,4:00
4020332650,4/26/2016 5:00:00 AM,0,0,5:00
4020332650,4/26/2016 6:00:00 AM,0,0,6:00
4020332650,4/26/2016 7:00:00 AM,0,0,7:00
4020332650,4/26/2016 8:00:00 AM,0,0,8:00
4020332650,4/26/2016 9:00:00 AM,0,0,9:00
4020332650,4/26/2016 10:00:00 AM,0,0,10:00
4020332650,4/26/2016 11:00:00 AM,0,0,11:00
4020332650,4/26/2016 12:00:00 PM,0,0,12:00
4020332650,4/26/2016 1:00:00 PM,0,0,13:00
4020332650,4/26/2016 2:00:00 PM,0,0,14:00
4020332650,4/26/2016 3:00:00 PM,0,0,15:00
4020332650,4/26/2016 4:00:00 PM,0,0,16:00
4020332650,4/26/2016 5:00:00 PM,0,0,17:00
4020332650,4/26/2016 6:00:00 PM,0,0,18:00
4020332650,4/26/2016 7:00:00 PM,0,0,19:00
4020332650,4/26/2016 8:00:00 PM,0,0,20:00
4020332650,4/26/2016 9:00:00 PM,0,0,21:00
4020332650,4/26/2016 10:00:00 PM,0,0,22:00
4020332650,4/26/2016 11:00:00 PM,0,0,23:00
4020332650,4/27/2016 12:00:00 AM,0,0,0:00
4020332650,4/27/2016 1:00:00 AM,0,0,1:00
4020332650,4/27/2016 2:00:00 AM,0,0,2:00
4020332650,4/27/2016 3:00:00 AM,0,0,3:00
4020332650,4/27/2016 4:00:00 AM,0,0,4:00
4020332650,4/27/2016 5:00:00 AM,0,0,5:00
4020332650,4/27/2016 6:00:00 AM,0,0,6:00
4020332650,4/27/2016 7:00:00 AM,0,0,7:00
4020332650,4/27/2016 8:00:00 AM,0,0,8:00
4020332650,4/27/2016 9:00:00 AM,0,0,9:00
4020332650,4/27/2016 10:00:00 AM,0,0,10:00
4020332650,4/27/2016 11:00:00 AM,0,0,11:00
4020332650,4/27/2016 12:00:00 PM,0,0,12:00
4020332650,4/27/2016 1:00:00 PM,0,0,13:00
4020332650,4/27/2016 2:00:00 PM,0,0,14:00
4020332650,4/27/2016 3:00:00 PM,0,0,15:00
4020332650,4/27/2016 4:00:00 PM,0,0,16:00
4020332650,4/27/2016 5:00:00 PM,0,0,17:00
4020332650,4/27/2016 6:00:00 PM,0,0,18:00
4020332650,4/27/2016 7:00:00 PM,0,0,19:00
4020332650,4/27/2016 8:00:00 PM,0,0,20:00
4020332650,4/27/2016 9:00:00 PM,0,0,21:00
4020332650,4/27/2016 10:00:00 PM,0,0,22:00
4020332650,4/27/2016 11:00:00 PM,0,0,23:00
4020332650,4/28/2016 12:00:00 AM,0,0,0:00
4020332650,4/28/2016 1:00:00 AM,0,0,1:00
4020332650,4/28/2016 2:00:00 AM,0,0,2:00
4020332650,4/28/2016 3:00:00 AM,0,0,3:00
4020332650,4/28/2016 4:00:00 AM,0,0,4:00
4020332650,4/28/2016 5:00:00 AM,0,0,5:00
4020332650,4/28/2016 6:00:00 AM,0,0,6:00
4020332650,4/28/2016 7:00:00 AM,0,0,7:00
4020332650,4/28/2016 8:00:00 AM,0,0,8:00
4020332650,4/28/2016 9:00:00 AM,0,0,9:00
4020332650,4/28/2016 10:00:00 AM,0,0,10:00
4020332650,4/28/2016 11:00:00 AM,0,0,11:00
4020332650,4/28/2016 12:00:00 PM,0,0,12:00
4020332650,4/28/2016 1:00:00 PM,0,0,13:00
4020332650,4/28/2016 2:00:00 PM,0,0,14:00
4020332650,4/28/2016 3:00:00 PM,0,0,15:00
4020332650,4/28/2016 4:00:00 PM,0,0,16:00
4020332650,4/28/2016 5:00:00 PM,0,0,17:00
4020332650,4/28/2016 6:00:00 PM,0,0,18:00
4020332650,4/28/2016 7:00:00 PM,0,0,19:00
4020332650,4/28/2016 8:00:00 PM,0,0,20:00
4020332650,4/28/2016 9:00:00 PM,0,0,21:00
4020332650,4/28/2016 10:00:00 PM,0,0,22:00
4020332650,4/28/2016 11:00:00 PM,0,0,23:00
4020332650,4/29/2016 12:00:00 AM,0,0,0:00
4020332650,4/29/2016 1:00:00 AM,0,0,1:00
4020332650,4/29/2016 2:00:00 AM,0,0,2:00
4020332650,4/29/2016 3:00:00 AM,0,0,3:00
4020332650,4/29/2016 4:00:00 AM,0,0,4:00
4020332650,4/29/2016 5:00:00 AM,0,0,5:00
4020332650,4/29/2016 6:00:00 AM,0,0,6:00
4020332650,4/29/2016 7:00:00 AM,0,0,7:00
4020332650,4/29/2016 8:00:00 AM,0,0,8:00
4020332650,4/29/2016 9:00:00 AM,0,0,9:00
4020332650,4/29/2016 10:00:00 AM,0,0,10:00
4020332650,4/29/2016 11:00:00 AM,0,0,11:00
4020332650,4/29/2016 12:00:00 PM,0,0,12:00
4020332650,4/29/2016 1:00:00 PM,0,0,13:00
4020332650,4/29/2016 2:00:00 PM,0,0,14:00
4020332650,4/29/2016 3:00:00 PM,0,0,15:00
4020332650,4/29/2016 4:00:00 PM,0,0,16:00
4020332650,4/29/2016 5:00:00 PM,0,0,17:00
4020332650,4/29/2016 6:00:00 PM,0,0,18:00
4020332650,4/29/2016 7:00:00 PM,0,0,19:00
4020332650,4/29/2016 8:00:00 PM,0,0,20:00
4020332650,4/29/2016 9:00:00 PM,0,0,21:00
4020332650,4/29/2016 10:00:00 PM,0,0,22:00
4020332650,4/29/2016 11:00:00 PM,0,0,23:00
4020332650,4/30/2016 12:00:00 AM,0,0,0:00
4020332650,4/30/2016 1:00:00 AM,0,0,1:00
4020332650,4/30/2016 2:00:00 AM,0,0,2:00
4020332650,4/30/2016 3:00:00 AM,0,0,3:00
4020332650,4/30/2016 4:00:00 AM,0,0,4:00
4020332650,4/30/2016 5:00:00 AM,0,0,5:00
4020332650,4/30/2016 6:00:00 AM,0,0,6:00
4020332650,4/30/2016 7:00:00 AM,0,0,7:00
4020332650,4/30/2016 8:00:00 AM,0,0,8:00
4020332650,4/30/2016 9:00:00 AM,0,0,9:00
4020332650,4/30/2016 10:00:00 AM,0,0,10:00
4020332650,4/30/2016 11:00:00 AM,0,0,11:00
4020332650,4/30/2016 12:00:00 PM,0,0,12:00
4020332650,4/30/2016 1:00:00 PM,0,0,13:00
4020332650,4/30/2016 2:00:00 PM,0,0,14:00
4020332650,4/30/2016 3:00:00 PM,0,0,15:00
4020332650,4/30/2016 4:00:00 PM,0,0,16:00
4020332650,4/30/2016 5:00:00 PM,0,0,17:00
4020332650,4/30/2016 6:00:00 PM,0,0,18:00
4020332650,4/30/2016 7:00:00 PM,0,0,19:00
4020332650,4/30/2016 8:00:00 PM,0,0,20:00
4020332650,4/30/2016 9:00:00 PM,0,0,21:00
4020332650,4/30/2016 10:00:00 PM,0,0,22:00
4020332650,4/30/2016 11:00:00 PM,0,0,23:00
4020332650,5/1/2016 12:00:00 AM,0,0,0:00
4020332650,5/1/2016 1:00:00 AM,0,0,1:00
4020332650,5/1/2016 2:00:00 AM,0,0,2:00
4020332650,5/1/2016 3:00:00 AM,0,0,3:00
4020332650,5/1/2016 4:00:00 AM,0,0,4:00
4020332650,5/1/2016 5:00:00 AM,0,0,5:00
4020332650,5/1/2016 6:00:00 AM,0,0,6:00
4020332650,5/1/2016 7:00:00 AM,0,0,7:00
4020332650,5/1/2016 8:00:00 AM,0,0,8:00
4020332650,5/1/2016 9:00:00 AM,0,0,9:00
4020332650,5/1/2016 10:00:00 AM,0,0,10:00
4020332650,5/1/2016 11:00:00 AM,0,0,11:00
4020332650,5/1/2016 12:00:00 PM,0,0,12:00
4020332650,5/1/2016 1:00:00 PM,0,0,13:00
4020332650,5/1/2016 2:00:00 PM,0,0,14:00
4020332650,5/1/2016 3:00:00 PM,0,0,15:00
4020332650,5/1/2016 4:00:00 PM,0,0,16:00
4020332650,5/1/2016 5:00:00 PM,0,0,17:00
4020332650,5/1/2016 6:00:00 PM,0,0,18:00
4020332650,5/1/2016 7:00:00 PM,0,0,19:00
4020332650,5/1/2016 8:00:00 PM,0,0,20:00
4020332650,5/1/2016 9:00:00 PM,0,0,21:00
4020332650,5/1/2016 10:00:00 PM,0,0,22:00
4020332650,5/1/2016 11:00:00 PM,0,0,23:00
4020332650,5/2/2016 12:00:00 AM,0,0,0:00
4020332650,5/2/2016 1:00:00 AM,0,0,1:00
4020332650,5/2/2016 2:00:00 AM,0,0,2:00
4020332650,5/2/2016 3:00:00 AM,0,0,3:00
4020332650,5/2/2016 4:00:00 AM,0,0,4:00
4020332650,5/2/2016 5:00:00 AM,0,0,5:00
4020332650,5/2/2016 6:00:00 AM,0,0,6:00
4020332650,5/2/2016 7:00:00 AM,0,0,7:00
4020332650,5/2/2016 8:00:00 AM,0,0,8:00
4020332650,5/2/2016 9:00:00 AM,0,0,9:00
4020332650,5/2/2016 10:00:00 AM,0,0,10:00
4020332650,5/2/2016 11:00:00 AM,0,0,11:00
4020332650,5/2/2016 12:00:00 PM,0,0,12:00
4020332650,5/2/2016 1:00:00 PM,0,0,13:00
4020332650,5/2/2016 2:00:00 PM,0,0,14:00
4020332650,5/2/2016 3:00:00 PM,0,0,15:00
4020332650,5/2/2016 4:00:00 PM,0,0,16:00
4020332650,5/2/2016 5:00:00 PM,0,0,17:00
4020332650,5/2/2016 6:00:00 PM,0,0,18:00
4020332650,5/2/2016 7:00:00 PM,0,0,19:00
4020332650,5/2/2016 8:00:00 PM,27,0.45,20:00
4020332650,5/2/2016 9:00:00 PM,13,0.216667,21:00
4020332650,5/2/2016 10:00:00 PM,8,0.133333,22:00
4020332650,5/2/2016 11:00:00 PM,5,0.083333,23:00
